,0001.HK,0002.HK,0003.HK,0004.HK,0005.HK,0006.HK,0008.HK,0010.HK,0011.HK,0012.HK,0014.HK,0016.HK,0017.HK,0019.HK,0020.HK,0023.HK,0027.HK,0035.HK,0038.HK,0041.HK,0066.HK,0069.HK,0081.HK,0083.HK,0086.HK,0101.HK,0107.HK,0119.HK,0123.HK,0135.HK,0142.HK,0144.HK,0148.HK,0151.HK,0152.HK,0163.HK,0165.HK,0168.HK,0173.HK,0175.HK,0177.HK,0178.HK,0179.HK,0198.HK,0200.HK,0215.HK,0220.HK,0242.HK,0256.HK,0257.HK,0267.HK,0268.HK,0270.HK,0272.HK,0285.HK,0288.HK,0291.HK,0293.HK,0297.HK,0303.HK,0308.HK,0315.HK,0316.HK,0317.HK,0321.HK,0322.HK,0323.HK,0327.HK,0330.HK,0336.HK,0337.HK,0338.HK,0341.HK,0345.HK,0347.HK,0354.HK,0358.HK,0363.HK,0368.HK,0371.HK,0384.HK,0386.HK,0388.HK,0390.HK,0392.HK,0400.HK,0410.HK,0425.HK,0439.HK,0440.HK,0451.HK,0460.HK,0489.HK,0493.HK,0494.HK,0506.HK,0511.HK,0522.HK,0525.HK,0546.HK,0548.HK,0551.HK,0552.HK,0563.HK,0564.HK,0568.HK,0570.HK,0576.HK,0579.HK,0586.HK,0588.HK,0590.HK,0598.HK,0604.HK,0606.HK,0636.HK,0639.HK,0656.HK,0658.HK,0659.HK,0665.HK,0669.HK,0670.HK,0683.HK,0688.HK,0694.HK,0696.HK,0698.HK,0699.HK,0700.HK,0709.HK,0715.HK,0719.HK,0721.HK,0728.HK,0732.HK,0735.HK,0737.HK,0751.HK,0753.HK,0762.HK,0763.HK,0777.HK,0787.HK,0806.HK,0811.HK,0813.HK,0816.HK,0817.HK,0819.HK,0836.HK,0855.HK,0857.HK,0861.HK,0867.HK,0868.HK,0874.HK,0880.HK,0881.HK,0883.HK,0884.HK,0895.HK,0902.HK,0914.HK,0916.HK,0921.HK,0933.HK,0934.HK,0939.HK,0941.HK,0958.HK,0960.HK,0966.HK,0968.HK,0976.HK,0978.HK,0981.HK,0991.HK,0992.HK,0995.HK,0996.HK,0998.HK,1030.HK,1033.HK,1038.HK,1044.HK,1052.HK,1053.HK,1055.HK,1057.HK,1065.HK,1066.HK,1070.HK,1071.HK,1072.HK,1083.HK,1088.HK,1093.HK,1099.HK,1109.HK,1112.HK,1113.HK,1114.HK,1117.HK,1128.HK,1136.HK,1138.HK,1157.HK,1169.HK,1171.HK,1177.HK,1186.HK,1193.HK,1199.HK,1205.HK,1208.HK,1211.HK,1230.HK,1234.HK,1236.HK,1238.HK,1253.HK,1288.HK,1293.HK,1299.HK,1302.HK,1308.HK,1310.HK,1313.HK,1316.HK,1317.HK,1333.HK,1336.HK,1339.HK,1347.HK,1359.HK,1361.HK,1363.HK,1368.HK,1375.HK,1378.HK,1381.HK,1382.HK,1387.HK,1398.HK,1432.HK,1448.HK,1508.HK,1513.HK,1515.HK,1528.HK,1530.HK,1618.HK,1628.HK,1658.HK,1661.HK,1666.HK,1668.HK,1680.HK,1685.HK,1728.HK,1766.HK,1776.HK,1777.HK,1778.HK,1788.HK,1800.HK,1811.HK,1812.HK,1813.HK,1816.HK,1828.HK,1829.HK,1833.HK,1880.HK,1882.HK,1883.HK,1886.HK,1888.HK,1898.HK,1918.HK,1919.HK,1928.HK,1929.HK,1958.HK,1963.HK,1966.HK,1970.HK,1972.HK,1980.HK,1988.HK,1999.HK,2005.HK,2007.HK,2009.HK,2018.HK,2020.HK,2038.HK,2039.HK,2066.HK,2128.HK,2168.HK,2186.HK,2196.HK,2199.HK,2202.HK,2208.HK,2233.HK,2238.HK,2255.HK,2282.HK,2298.HK,2313.HK,2314.HK,2318.HK,2319.HK,2328.HK,2331.HK,2333.HK,2338.HK,2356.HK,2357.HK,2369.HK,2380.HK,2382.HK,2386.HK,2388.HK,2588.HK,2600.HK,2601.HK,2607.HK,2628.HK,2666.HK,2678.HK,2688.HK,2689.HK,2727.HK,2777.HK,2866.HK,2877.HK,2880.HK,2883.HK,2888.HK,2899.HK,3308.HK,3311.HK,3323.HK,3328.HK,3331.HK,3333.HK,3360.HK,3377.HK,3380.HK,3382.HK,3383.HK,3393.HK,3396.HK,3606.HK,3618.HK,3698.HK,3799.HK,3800.HK,3808.HK,3813.HK,3818.HK,3836.HK,3886.HK,3888.HK,3898.HK,3899.HK,3900.HK,3908.HK,3933.HK,3958.HK,3968.HK,3969.HK,3988.HK,3993.HK,3998.HK,6030.HK,6099.HK,6808.HK,6818.HK,6837.HK,6863.HK,6881.HK,6886.HK
2014-06-13 00:00:00.005,149.295,65.7667,,60.9867,,80.5,,,,45.38,,,8.2975,105.0,,30.9333,82.5625,,,24.465,30.25,,,11.91,,31.67,2.5,,2.35,12.9,9.5,29.4667,17.0,11.7033,12.395,,,51.3,,3.133,8.3,,6.485,,28.0,,,4.0,0.99,11.4475,11.13,3.2567,,1.88,6.3,,19.6586,16.6333,,100.0,,,50.25,,,24.2843,1.895,,11.3,4.81,,,24.0,,6.1,2.56,,,3.0,,,8.01,143.6667,4.25,88.5,,6.5,,,,,6.6,15.64,1.6278,12.0714,3.3,,73.0,,,5.2,,4.2633,,,,,8.064,5.5,22.5,,,5.0,,3.5033,,,,5.9467,,,27.2667,3.0133,,26.8267,8.3,,1.26,,172.1071,,,,,4.2667,6.0,,4.4,,5.4167,13.32,19.7,16.6467,,,,19.7011,5.625,2.3,,27.1,,10.1671,8.6186,9.5,,,28.0667,,15.555,2.53,34.35,8.98,34.7,9.975,,,10.1,6.665,78.4833,3.335,,,2.9,,1.4,0.7333,3.3,10.56,4.2,,5.8,,,54.8,86.0,5.3,,2.95,,,,,5.705,,10.6,24.0,7.453,,20.95,52.3,,13.8886,4.3425,39.5,,6.65,5.83,,,6.8925,7.75,28.0667,13.5,,,,,6.565,,,,,8.3,39.05,,5.55,,,,,,25.985,,,3.2,1.71,6.95,4.0,,,,,0.92,,,,,,,,,,2.4,,,,4.7,5.4,,5.3,7.73,,,,,6.15,,,6.86,,,7.2,,8.9563,,,5.69,,4.4,6.2658,3.78,74.6667,,,,,,,,8.74,14.6667,3.825,,,55.5,12.9967,5.7,22.0,,6.2,8.8,,,,,9.15,,,,37.0,,32.8333,5.7,84.46,35.45,13.1667,6.0667,37.7592,30.348,,,,4.0,10.54,11.378,27.5,,,31.0,,23.5667,,8.55,55.4,7.0,,,,,,24.375,166.0,1.5,,16.609,10.1,,10.0,3.4371,,6.005,,,7.545,,,,4.44,,,,,,1.59,,,28.2625,29.67,,12.6525,,6.8,,,,4.3075,,1.0,18.8,,9.6643,,13.5,2.6117,,
2014-06-16 00:00:00.005,149.295,65.7667,,60.9867,,80.5,,,,41.6,40.05,,9.258,105.0,,29.7,82.2667,,,,29.1,,,11.91,,31.67,2.5,,2.35,12.9,9.5,29.4667,17.0,11.644,12.395,,,51.3,,3.133,8.3,,,,28.0,,,4.0,0.99,11.5225,11.66,2.7925,7.1,1.88,6.3,,19.6586,16.6333,,100.0,,,50.25,,7.5,24.2843,1.895,,17.1,4.81,,,24.0,,6.14,2.0,,,3.0,6.1067,,8.01,143.6667,4.25,88.5,,6.5,,,,,8.8,15.64,1.6278,12.0714,3.3,,73.0,,,5.2,,4.035,,,,,8.4,5.5,,,,5.0,,3.5033,,,,5.17,,,27.2667,3.0133,,26.8267,8.3,,1.26,,134.2,,,,,4.2667,6.0,,4.4,,6.035,13.32,19.7,16.6467,,,,19.7011,5.625,2.3,,27.1,,9.895,8.6186,9.5,,,24.1,,16.2033,2.53,34.35,8.98,34.7,9.975,,,10.1,6.665,79.7,3.425,,,,,,0.7333,3.3,10.744,4.2,,5.8,,,54.8,86.0,5.3,,3.405,,,,,5.705,,10.6,24.0,7.5027,,20.95,52.3,,13.8886,4.3425,39.5,,6.65,5.4533,,,6.8925,7.75,28.0667,14.0,,,54.24,,6.565,,,,,8.3,39.05,12.2,5.55,,,,,,22.0,,,,1.71,6.95,4.0,,,,,0.92,,,,,,,,,,2.4,,,,4.7,5.4,,5.3,7.765,,,,,6.15,,,6.86,,,7.2,,8.9663,,3.6,,,4.4,,3.78,77.0,14.8,,,,,,,,14.6667,3.825,,,55.5,,5.7,22.0,,6.25,8.8,,,,,9.15,,,,37.0,,32.8333,5.7,84.46,35.45,13.1667,6.0667,37.7592,30.348,,,2.685,4.0,10.65,11.378,27.5,,,31.0,18.8333,23.85,,,55.4,7.0,,,,,,24.3,,1.5,,16.6989,10.1,,10.0,3.4371,,6.005,,,7.545,5.95,,,,,,2.9788,,,1.59,,,28.2625,29.67,,,,6.8,,,,4.4,,,18.8,,9.74,,13.5,,,
2014-06-17 00:00:00.005,149.295,65.7667,,60.9867,88.3333,80.5,4.15,,,41.6,40.05,,9.0567,105.0,,29.7,82.2667,,,,29.1,,,11.91,,31.67,2.5,,2.35,12.9,9.5,31.6,17.0,11.644,12.395,,,51.3,,3.133,8.3,,,,28.0,,,4.0,0.99,11.5225,11.66,2.7925,,1.88,6.1333,,19.6586,16.29,,100.0,,,50.25,,8.52,24.2843,1.93,,17.1,4.81,,,24.0,,6.14,2.0,,,2.725,6.1067,,8.01,143.6667,4.25,86.25,,6.5,,,,,8.8,15.64,1.6278,12.0714,3.3,,73.0,,,4.85,,4.035,,,,,8.4,5.5,,,,5.0,,3.5033,,,,5.17,,,27.2667,3.0133,,26.8267,8.3,,1.26,,134.2,,,,,4.2667,6.0,,4.4,,6.035,13.32,19.7,16.6467,,,,19.7011,5.625,2.995,,27.1,,9.895,8.6186,9.5,,,24.1,,16.2033,2.53,34.35,8.98,31.7,9.975,,,10.1,6.665,79.7,3.425,,,,,,0.7333,3.3,10.744,4.2,,5.8,,,54.8,86.0,5.3,,3.405,,,,,5.705,,10.6,24.0,7.5027,,20.95,52.3,,14.0275,4.3425,39.5,,6.65,5.4533,,,6.8925,7.75,28.0667,13.5,,,,2.7875,6.565,,,,,8.3,39.05,,5.55,,6.5,,,,22.0,,,,1.71,6.95,4.0,,,,,0.92,,,,,,,,,,2.4,,,,4.7,5.4,,5.3,7.765,,,,,6.15,,,6.86,,,7.2,,8.9663,,3.6,,,4.4,,3.78,77.0,14.3,,,,,,,9.0425,14.6667,3.825,,7.0,55.5,,5.725,22.0,,6.25,8.8,,,,,9.15,,,,37.0,,32.8333,5.7,84.46,37.75,13.1667,6.0667,37.7592,30.348,,,2.685,4.0,10.65,11.378,27.5,,,31.0,18.8333,23.85,,,55.4,7.0,,,,,,24.0663,,1.5,,16.6989,8.55,,10.0,3.4371,,6.005,,,7.545,5.95,,,,,,2.9788,,,1.59,,,28.2625,29.67,,,,,,,,4.4,,,18.8,,8.9933,,13.5,,,
2014-06-18 00:00:00.005,149.295,65.7667,,60.9867,88.3333,80.5,4.15,,,41.6,40.05,,9.0567,105.0,41.65,29.7,82.2667,,,,29.1,,,11.91,,31.67,2.5,,2.35,14.75,9.5,31.6667,17.0,11.644,12.395,,,51.3,,3.133,8.3,,,,28.0,,,4.0,0.99,11.5225,11.66,2.7925,,1.88,6.1333,,19.6586,16.29,,100.0,,,50.25,,8.52,24.2843,1.93,,17.1,4.81,,,,,5.795,2.0,,,2.725,6.1067,14.8,8.01,143.6667,4.25,86.25,,6.5,,,,,8.8,15.64,1.6278,12.0714,3.3,,73.0,,,4.85,24.7667,4.035,,,,,8.4,5.5,,,,5.0,,3.5033,,,,5.17,,,27.2667,3.0133,,26.8267,8.3,,1.26,,134.2,,,,,4.2667,6.0,,4.4,,6.035,13.32,19.7,16.6467,,,,19.7011,5.625,2.995,,27.1,,9.895,8.6186,9.5,,,24.1,,16.2033,2.53,34.7,8.98,31.7,9.975,,,10.1,6.665,79.7,3.4333,,,,,,0.7333,3.3,10.744,4.2,,5.8,,,54.8,86.0,5.3,,3.1367,,,8.4367,,5.705,,10.6,24.0,7.5027,,19.4025,52.3,,14.0275,4.3425,39.5,,7.25,5.4533,,,6.8925,7.75,28.0667,13.5,,,54.24,2.7875,6.565,,,,,,39.05,,5.55,,6.5,,,,24.25,,,,1.71,6.95,4.0,,,,,0.92,,,,,,,,,,2.4,,,,4.7,5.4,,5.375,7.765,,,,,6.15,,,6.86,,,7.2,,8.9663,,3.6,5.21,,4.4733,,3.78,77.0,12.8244,,,,,,,9.0425,14.6667,3.825,,7.0,54.3333,16.0,5.725,22.0,,6.25,8.8,,,,,9.15,,,,37.0,,32.8333,5.7,84.46,37.75,13.1667,6.0667,37.7592,30.348,,,2.685,4.0,10.65,11.378,27.5,,,31.0,18.8333,24.4333,,,56.6,6.94,,,2.35,,,24.0663,,1.5,,16.6989,8.55,,10.0,3.4371,,6.005,,,6.6067,5.95,,,,,,2.9788,,,1.59,,,28.2625,29.67,,,,,,,,4.4,,,18.8,,8.9933,,13.5,,,
2014-06-19 00:00:00.005,149.295,65.7667,,60.9867,88.3333,80.5,4.15,,,41.6,40.05,,9.098,105.0,41.65,29.7,82.2667,,,,29.1,,,11.91,,31.67,2.5,,2.35,14.75,9.5,31.6667,17.0,11.38,12.395,,,51.3,,3.133,8.3,,,,28.0,,,4.0,0.99,11.5225,12.205,2.7925,,1.88,6.1333,,19.7013,16.29,,95.0,,,50.25,,8.52,24.2843,1.93,,17.1,5.0,,,,,5.81,2.0,,24.0,2.725,6.1067,,8.0075,149.925,4.25,,,6.5,,,,,8.8,15.64,1.5675,12.0714,3.1,,73.0,,,4.85,24.7667,3.87,,,,,8.4,5.5,,,,5.0,,3.5033,,,14.1,5.17,,,27.2667,3.0133,,26.8267,8.3,,1.26,,135.12,,,,,4.2667,6.0,,4.4,,6.28,14.3667,19.7,16.6467,,,,19.7011,5.625,2.995,,27.1,,10.154,8.6186,9.5,,,24.1,,16.2033,2.53,35.7,8.98,31.7,9.975,,,10.1,6.665,79.7,3.4333,,,2.7,,,0.7333,3.3,10.7971,4.2,,5.8,,,54.8,86.0,5.3,,3.1367,,,,,5.705,,,24.0,7.5027,,19.4025,52.3,,14.0275,4.3425,39.5,,7.25,5.4533,,,6.8386,7.75,,13.5,,,54.24,2.7875,6.565,,,,,,39.05,,5.55,,6.5,,,,24.25,,,,1.71,6.95,4.0,,,,,0.92,,,,,,,,,,2.4,,,,4.7,5.4,,,7.765,,,,,6.15,,,6.86,,,7.2,,8.9663,,3.6,5.21,,4.31,,3.78,77.0,12.7821,,,,,,,9.0425,14.6667,3.825,,7.0,54.3333,16.0,5.725,22.0,,6.25,8.8,,,,,9.15,,,,37.0,,32.8333,5.7,84.46,37.75,13.1667,6.0667,37.7592,30.348,,,2.685,4.0,11.32,11.378,27.5,,,31.0,18.8333,24.9,,,59.9,6.94,,,2.35,,,24.0663,,1.5,,16.6989,8.55,,10.0,3.5967,,,,,,5.95,,,,,,,,,1.59,,,28.2625,29.67,,,,,,,,4.4,4.6,,18.8,,8.8267,,13.5,,,
2014-06-20 00:00:00.005,149.295,65.7667,,60.9867,88.3333,80.5,,,,41.6,40.05,,9.0975,105.0,41.65,29.7,83.6286,,,,29.1,,,11.91,,31.67,2.5,,,14.75,9.5,31.6667,17.0,11.38,12.395,,,51.3,,3.133,8.3,,,,28.0,,,4.0,0.99,11.5225,12.205,2.7925,,1.88,6.1333,,19.7013,16.1556,,95.0,,,50.25,,8.52,24.3533,1.93,,17.1,5.445,,,,,5.895,2.0,,24.0,2.725,,,8.0075,151.94,4.25,,,6.5,,,,,8.8,15.64,1.525,12.75,3.1,,73.0,,,4.85,24.7667,3.87,,,,,8.4,5.5,,,,5.0,,3.5033,,,14.1,5.0,,,27.9,3.0133,,26.37,8.3,,,,134.4,,,,,4.2667,6.0,,4.4,,6.28,14.3667,19.7,16.6467,,,,19.7011,5.4167,2.995,,27.1,,10.2617,,9.5,7.2,,24.1,,16.2033,2.53,35.7,8.6,31.7,10.0378,,,10.1,6.665,79.7,3.515,,,2.7,,,0.7333,3.3,10.7971,4.2,,5.4,,,54.8,86.0,5.3,,3.1367,,,,,5.705,,,24.0,7.404,,19.4025,52.3,,14.0229,4.3425,39.5,,7.25,5.4533,,,6.8386,7.75,,13.5,,,54.24,2.7875,6.565,,,,,8.48,35.0,,5.55,,6.5,,,,24.25,,,,1.71,6.95,4.0,,,,,0.92,,,,,,,,,,2.4,,,,4.7,5.4,,5.6167,7.765,,,,,6.15,,,6.86,,5.9,7.2,,8.9663,,3.6,5.21,,4.31,,3.78,77.0,12.7821,,,,,,,9.0425,14.6667,3.825,,7.0,54.3333,16.0,5.725,22.0,,6.25,8.8,,,,,11.5,,10.63,,37.0,,,5.7,84.46,36.225,13.1667,5.48,37.2609,30.348,,,2.685,4.0,11.32,11.378,27.5,,,31.0,18.8333,24.9,,,59.0,6.94,,,2.35,,,23.7367,160.0,1.5,,16.6989,7.0,,10.0,3.672,,,,,,5.95,,,,,,,,,1.59,,,28.2625,29.2467,,,,,,,,4.4,4.6,,18.8,,8.8267,,13.5,,,
2014-06-23 00:00:00.005,144.59,65.7667,,63.98,,77.0,,,,41.6,40.05,,9.0975,105.0,41.65,29.7,80.6333,3.6,,,29.1,,,11.91,,24.9,2.5,,,14.75,,31.0,17.0,11.38,12.395,,,51.3,,3.133,8.3,,,,28.0,,,,0.99,11.5225,12.75,2.7925,,1.88,6.425,,19.7013,16.1556,,120.0,,,48.5,,8.52,24.9,1.93,,17.1,5.445,,,,,5.895,2.0,,24.0,,,,8.0075,154.175,4.25,,,6.5,,,,,8.8,16.1664,1.525,13.5,3.1,,73.0,,,4.85,,3.87,,,,,8.4,5.5,,,,5.0,,3.5033,,2.4633,,5.0,,,27.9,3.0133,,26.37,8.3,,,,130.2,,,,,4.35,,,4.4,,6.28,15.4,19.7,16.6467,,,,20.3138,5.4167,2.995,,,,10.27,,10.6,7.2,,23.65,,16.2033,2.53,34.1667,8.6,31.7,10.0378,15.0,,10.1,6.665,80.0,3.515,,17.9667,2.7,,,0.7333,3.3,11.0775,4.2,,5.4,,,54.8,86.0,5.3,,3.1367,,,,,5.81,,,24.0,7.4378,,19.4025,47.375,,14.0229,4.3425,36.35,,7.0925,5.4533,,5.4,6.8386,,,13.0,,,,2.7875,6.565,,,,,8.48,40.5,,5.55,,6.5,,,,24.25,,,,1.71,,4.0,,,,,0.92,,,,,,12.4,,,,2.4,,5.52,,4.7,5.4,,,7.7233,,,,,6.15,,,6.86,,5.9,7.0,,8.9663,,3.6,5.21,,4.31,,3.78,81.6,12.7821,,,,,,,,15.4,3.825,,7.0,54.3333,16.0,5.7,22.0,,6.25,,,,,,11.5,,,,40.95,,,5.7,83.575,34.9071,13.1667,5.4,38.487,31.348,,,2.685,4.0,11.725,10.8475,27.5,,,31.5,18.8333,24.9,,,59.0,6.94,,,2.35,,,23.7367,160.0,1.5,,16.6989,7.0,,10.0,3.672,,,,,,5.95,,,4.56,,,,,,1.59,,,27.092,28.7333,15.5,,,,,,,4.4,4.6,,18.8,,8.8267,,13.4,,,
2014-06-24 00:00:00.005,144.59,65.7667,,63.98,,77.0,,,,43.8533,40.05,,9.0975,105.0,41.65,29.7,80.6333,3.6,,,29.1,,,11.91,,24.9,2.5,,,14.75,,31.0,17.0,11.38,12.395,,,58.15,,3.133,8.3,6.3,,,28.0,,,,0.99,11.5225,12.75,2.7925,,1.88,6.425,,19.7013,16.1556,,120.0,,10.0,48.5,,8.52,24.9,1.93,,17.1,5.445,,,26.275,,5.895,2.0,,24.0,,6.0033,,8.086,154.175,4.25,,,6.5,,,,,8.8,16.1664,1.525,13.5,3.1,45.0,73.0,,,4.85,,3.87,,,,,8.4,5.5,,,,5.0,,3.5033,,2.41,,5.0,,,27.9,3.0133,,26.37,8.3,,,,130.2,,,,,4.22,,,4.4,3.4,6.28,14.54,19.7,16.6467,,,,20.3138,5.4167,2.995,,,,10.27,,10.6,7.2,,23.65,,16.2033,2.53,34.1667,8.6,31.7,10.0378,15.0,,10.1,6.665,79.7,3.41,,17.9667,2.7,,,0.7333,3.3,11.0775,4.2,,5.4,,,54.8,86.0,5.3,,3.1367,,,,,5.81,,,24.0,7.4378,,19.4025,47.375,,14.0575,4.3425,36.35,,7.0925,5.4533,,5.4,6.8386,,,13.0,,,,2.7875,6.565,,,,,8.48,40.5,,5.55,,6.75,,,,24.25,,,,1.71,7.6,4.0,,,,,0.92,,,,,,12.4,,,,2.4,,5.52,,4.7,5.4,,,7.7233,,,,,6.15,,,6.86,,5.9,7.06,,8.9663,,3.6,5.21,,4.31,,3.78,81.6,12.7821,,,,,,,,15.4,3.825,,7.0,54.3333,16.0,5.7,22.0,,6.25,9.6,,,,,11.5,,,,40.95,,,5.7,81.7167,35.6688,13.1667,5.4,38.487,31.348,,,2.685,4.0,11.725,10.8475,27.5,,,31.5,18.8333,24.9,,,59.0,6.94,,,2.35,,,23.7367,160.0,1.5,,16.6989,7.0,,10.0,3.672,,,,,6.4733,5.95,,,4.56,,,,,,1.59,,,27.092,28.7333,,,,,,,,4.4,4.6,,18.8,,8.8267,,13.4,,,
2014-06-25 00:00:00.005,144.59,65.7667,,63.98,,77.0,,,146.0,43.8533,40.05,,9.0975,105.0,41.65,30.16,80.6333,3.6,,,29.1,,,11.91,,24.9,2.5,,,14.75,,31.0,17.0,11.38,12.395,,,58.15,,3.133,8.3,6.3,,,28.0,,,,0.99,11.5225,12.75,2.7925,,1.88,6.425,,19.7013,16.1556,,120.0,,10.0,48.5,,8.52,24.9,1.93,,17.1,5.445,,,26.28,,5.895,2.0,12.6,24.0,,6.0033,,8.086,154.175,4.25,,,6.5,,,46.5,,8.8,16.3936,1.525,13.55,3.1,45.0,73.0,,,4.85,,3.87,,,,,8.4,5.5,,,,5.0,,3.5033,,2.41,,5.0,,,27.9,3.0133,,26.37,8.3,,1.31,,132.15,,,,,4.22,,,4.4,3.7933,6.28,14.54,19.7,16.6467,,,,20.1633,5.4167,2.995,,,,10.27,,10.6,7.2,,23.65,,16.2033,2.53,34.1667,8.6,31.7,10.0378,,,10.1,6.665,79.7,3.41,,17.9667,2.7,,,0.7333,3.3,11.0775,4.2,,5.4,,,54.8,86.0,5.3,,3.1367,,,,,5.81,,,24.0,7.2714,,19.4025,47.375,,14.0575,4.3425,36.35,,7.0925,5.215,,5.4,6.8386,,,13.0,,,,2.7875,6.565,,,,,,41.3667,,5.55,,6.72,,,,24.25,,,3.2,1.71,7.6,4.0,,,,,0.92,,,,,,12.4,,,,2.4,,5.52,,4.7,5.4,,,7.7233,,,,,6.15,,,6.86,,5.9,7.06,,8.9663,,3.6,5.21,,4.31,,3.78,81.6,12.7821,,,,,,,,15.4,3.825,,7.0,54.3333,16.0,5.6,22.0,,6.25,9.6,,,,18.19,11.5,,,,40.95,,,5.7,82.4714,35.6688,13.1667,5.4,38.487,31.348,12.35,,2.7033,4.0,11.58,10.8475,28.5,,,31.5,18.8333,24.9,,,59.0,6.94,,,2.35,,,23.7367,160.0,1.5,,16.6989,7.0,,10.0,3.672,,,,,6.4733,5.95,,,4.56,,,,,,1.59,,,27.092,28.7333,,,,,,,,4.4,4.6,,18.8,,8.8267,,13.4,,,
2014-06-26 00:00:00.005,144.59,,,63.98,,77.0,,,,46.7525,40.05,137.68,9.0975,105.0,41.65,30.16,83.45,3.6,,,29.1,,6.68,12.6667,,24.9,2.5,,1.95,14.75,,31.0,17.0,11.38,12.395,,,58.15,6.24,3.133,8.3,6.535,,,28.0,,,,0.99,11.5225,12.75,2.7925,,1.88,6.425,,,16.05,,120.0,,10.0,48.5,,8.52,21.95,2.05,,17.1,5.445,,,26.58,,5.895,2.0,12.6,24.0,,6.0033,13.9,8.086,154.175,4.25,,,6.5,,,36.5,,8.8,16.4858,0.98,12.8667,3.1,45.0,73.0,,,4.85,,3.87,,,,,8.4,5.5,,,29.55,5.0,,3.5033,,2.41,,5.0,,,27.9,3.0133,33.67,26.37,8.3,,1.31,,132.15,,,,,4.22,6.7,,4.4,3.7933,6.28,14.54,19.7,,,,,19.667,5.4167,3.2233,,,,10.27,,10.6,7.2,,23.65,9.0,16.2033,2.38,34.1667,8.6,31.7,10.0378,,,10.1,6.665,79.7,3.41,,17.9667,2.7,,2.5,0.7333,3.3,11.0775,4.2,,5.4,,,54.8,86.0,5.3,,3.1367,,,,,5.81,,,24.0,7.7975,,19.4025,47.375,,14.3225,4.3425,36.35,,7.0925,5.4,22.5475,5.4,6.65,,,13.0,,,,2.7875,6.565,,,,,,43.275,,5.55,,6.715,,,,24.25,,,3.2,1.71,7.6,4.0,,,,,0.92,,,,,,12.6,,,,2.4,,5.52,,5.365,5.4,,,7.6125,,,,,6.15,,,6.86,,5.9,7.06,,8.9663,,3.6,5.21,,4.31,,3.78,81.6,12.7821,,5.57,,,,,,15.4,3.825,,7.0,54.3333,16.0,5.6,22.0,,6.25,9.6,,,,17.8675,11.5,,,,40.95,,,5.7,82.4714,35.6688,13.1667,5.4,38.487,31.348,,,2.7033,4.0,11.3867,10.8475,28.5,,,31.5,18.8333,24.9,,,59.0,6.94,,12.95,2.35,,,23.7367,170.5,1.5,,16.6989,7.0,,10.0,3.7833,,5.865,,,6.4733,5.95,,,4.56,,,3.4575,,,1.59,,,27.092,28.7333,,,,,,,,4.4,4.6,,18.8,,8.8267,,13.4,,,
2014-06-27 00:00:00.005,164.04,,,63.98,,77.0,3.85,,,46.7525,,137.68,9.0975,105.0,41.65,30.16,83.45,3.6,,,29.1,,6.68,13.29,,24.9,2.5,5.4,,14.75,,30.0933,17.0,11.38,12.0,,,58.15,6.24,3.133,8.3,5.965,,,28.0,3.9,5.8,,0.99,11.5225,12.75,2.7925,,1.88,6.425,,,16.05,,120.0,,10.0,48.5,,8.52,21.95,2.05,,17.1,5.445,6.5,,26.58,,5.674,2.0,,24.0,,6.0033,13.9,8.086,154.175,4.25,,,6.5,,,36.5,,8.8,16.6692,0.98,12.8667,3.1,45.0,77.0,,,4.85,,3.87,,,,,8.4,5.5,,,25.78,5.0,,3.5033,,2.41,,5.0,,,27.9,3.0133,33.67,26.78,8.3,,1.31,,132.15,,,,,4.22,6.7,,4.4,4.095,6.085,14.54,19.7,,,,,19.667,5.4167,3.2233,,,,10.27,,10.6,7.2,,23.65,10.9,16.2033,2.38,34.1667,8.6,31.7,10.0378,,,10.1,6.665,79.7,3.41,15.6,17.9667,2.7,,2.5,0.7333,3.3,11.0775,4.2,,5.4,,,54.8,86.0,5.3,,3.1367,,,,,5.81,,,24.0,7.95,27.7,19.4025,47.375,,14.5089,4.3425,36.35,,7.0925,5.4,22.5475,5.4,6.65,,,13.0,,,,2.7875,6.565,,,,,8.3767,46.0333,,5.55,,6.715,,,,24.25,,,3.2,1.71,7.6,4.0,,,,11.7333,0.92,,,,,,12.6,,,,2.675,,5.52,,5.365,5.4,,,7.6125,,1.86,,,6.15,,,6.6867,,5.9,7.06,,9.2918,,3.6,5.21,,4.31,8.28,3.78,81.6,12.7821,,5.57,,,,,,15.4,3.825,,7.0,54.3333,16.0,5.65,22.0,,6.25,9.6,,,,17.506,11.5,,,,40.95,,,5.7,82.4714,35.6688,13.1667,5.4,38.487,31.348,,,,4.0,11.1886,10.73,28.5,,,31.5,18.8333,24.9,,,59.0,6.94,,12.95,2.35,,,23.7367,160.5433,1.5,,16.4113,7.0,,11.15,3.7833,,5.865,,,6.28,5.95,,,4.56,,,3.4575,,,1.59,,,27.092,28.7333,,,,,,,,4.4,4.6,,18.8,,8.8267,,13.4,,,
